platform_number,latitude,longitude,date,cycle_number,pressure,temperature,salinity
1901842,-5.31027,63.30072,,117,1444.0,4.085000038146973,34.78020095825195
1901842,-5.31027,63.30072,,117,1446.0,4.081999778747559,34.78020095825195
1901842,-5.31027,63.30072,,117,1448.0,4.074999809265137,34.78020095825195
1901842,-5.31027,63.30072,,117,1450.0,4.071000099182129,34.78020095825195
1901842,-5.31027,63.30072,,117,1452.0400390625,4.065999984741211,34.780399322509766
1901842,-5.31027,63.30072,,117,1454.0400390625,4.061999797821045,34.78020095825195
1901842,-5.31027,63.30072,,117,1456.0400390625,4.053999900817871,34.779998779296875
1901842,-5.31027,63.30072,,117,1458.0,4.039999961853027,34.77980041503906
1901842,-5.31027,63.30072,,117,1459.9599609375,4.0279998779296875,34.779598236083984
1901842,-5.31027,63.30072,,117,1462.0,4.025000095367432,34.779598236083984
1901842,-5.31027,63.30072,,117,1463.9599609375,4.0229997634887695,34.779598236083984
1901842,-5.31027,63.30072,,117,1465.9599609375,4.021999835968018,34.779598236083984
1901842,-5.31027,63.30072,,117,1468.0,4.020999908447266,34.77939987182617
1901842,-5.31027,63.30072,,117,1470.0400390625,4.015999794006348,34.779598236083984
1901842,-5.31027,63.30072,,117,1472.0400390625,4.010000228881836,34.77939987182617
1901842,-5.31027,63.30072,,117,1474.0400390625,3.996000051498413,34.779598236083984
1901842,-5.31027,63.30072,,117,1475.9599609375,3.9860000610351562,34.77920150756836
1901842,-5.31027,63.30072,,117,1478.0,3.9779999256134033,34.77899932861328
1901842,-5.31027,63.30072,,117,1480.0,3.9749999046325684,34.77859878540039
1901842,-5.31027,63.30072,,117,1482.0,3.9679999351501465,34.77840042114258
1901842,-5.31027,63.30072,,117,1484.0,3.9579999446868896,34.7781982421875
1901842,-5.31027,63.30072,,117,1486.0400390625,3.9560000896453857,34.77840042114258
1901842,-5.31027,63.30072,,117,1488.0400390625,3.950000047683716,34.77840042114258
1901842,-5.31027,63.30072,,117,1490.0,3.943000078201294,34.77859878540039
1901842,-5.31027,63.30072,,117,1492.0,3.938999891281128,34.77880096435547
1901842,-5.31027,63.30072,,117,1493.9599609375,3.930999994277954,34.77899932861328
1901842,-5.31027,63.30072,,117,1495.9599609375,3.9159998893737793,34.77920150756836
1901842,-5.31027,63.30072,,117,1498.0,3.9070000648498535,34.77899932861328
1901842,-5.31027,63.30072,,117,1500.0,3.9030001163482666,34.77859878540039
1901842,-5.31027,63.30072,,117,1502.0,3.8949999809265137,34.7781982421875
1901842,-5.31027,63.30072,,117,1504.0400390625,3.885999917984009,34.77859878540039
1901842,-5.31027,63.30072,,117,1506.0,3.884000062942505,34.77859878540039
1901842,-5.31027,63.30072,,117,1508.0400390625,3.881999969482422,34.77840042114258
1901842,-5.31027,63.30072,,117,1510.0,3.878999948501587,34.77799987792969
1901842,-5.31027,63.30072,,117,1511.9599609375,3.8580000400543213,34.7781982421875
1901842,-5.31027,63.30072,,117,1513.9599609375,3.8459999561309814,34.7775993347168
1901842,-5.31027,63.30072,,117,1516.0400390625,3.8389999866485596,34.7775993347168
1901842,-5.31027,63.30072,,117,1518.0,3.8340001106262207,34.777400970458984
1901842,-5.31027,63.30072,,117,1520.0,3.8299999237060547,34.777400970458984
1901842,-5.31027,63.30072,,117,1522.0,3.8259999752044678,34.777198791503906
1901842,-5.31027,63.30072,,117,1523.9599609375,3.825000047683716,34.777000427246094
1901842,-5.31027,63.30072,,117,1526.0,3.822000026702881,34.777000427246094
1901842,-5.31027,63.30072,,117,1528.0,3.816999912261963,34.777000427246094
1901842,-5.31027,63.30072,,117,1529.9599609375,3.815000057220459,34.776798248291016
1901842,-5.31027,63.30072,,117,1532.0,3.812000036239624,34.7765998840332
1901842,-5.31027,63.30072,,117,1534.0,3.802000045776367,34.77619934082031
1901842,-5.31027,63.30072,,117,1536.0,3.7909998893737793,34.7760009765625
1901842,-5.31027,63.30072,,117,1538.0,3.7820000648498535,34.77560043334961
1901842,-5.31027,63.30072,,117,1540.0,3.7709999084472656,34.77539825439453
1901842,-5.31027,63.30072,,117,1542.0,3.759000062942505,34.77519989013672
1901842,-5.31027,63.30072,,117,1544.0,3.747999906539917,34.77560043334961
1901842,-5.31027,63.30072,,117,1545.9599609375,3.742000102996826,34.7760009765625
1901842,-5.31027,63.30072,,117,1548.0,3.736999988555908,34.777198791503906
1901842,-5.31027,63.30072,,117,1550.0,3.7330000400543213,34.777400970458984
1901842,-5.31027,63.30072,,117,1552.0,3.7260000705718994,34.7775993347168
1901842,-5.31027,63.30072,,117,1553.9599609375,3.7160000801086426,34.7781982421875
1901842,-5.31027,63.30072,,117,1556.0,3.7090001106262207,34.77859878540039
1901842,-5.31027,63.30072,,117,1558.0,3.7070000171661377,34.77840042114258
1901842,-5.31027,63.30072,,117,1560.0,3.7009999752044678,34.77859878540039
1901842,-5.31027,63.30072,,117,1562.0,3.691999912261963,34.77880096435547
1901842,-5.31027,63.30072,,117,1564.0,3.681999921798706,34.77880096435547
1901842,-5.31027,63.30072,,117,1565.9599609375,3.6730000972747803,34.77859878540039
1901842,-5.31027,63.30072,,117,1567.9599609375,3.6649999618530273,34.77840042114258
1901842,-5.31027,63.30072,,117,1570.0,3.6480000019073486,34.77840042114258
1901842,-5.31027,63.30072,,117,1571.9599609375,3.6429998874664307,34.77799987792969
1901842,-5.31027,63.30072,,117,1574.0,3.638000011444092,34.777400970458984
1901842,-5.31027,63.30072,,117,1576.0400390625,3.621000051498413,34.777400970458984
1901842,-5.31027,63.30072,,117,1578.0400390625,3.6050000190734863,34.777000427246094
1901842,-5.31027,63.30072,,117,1580.0400390625,3.5950000286102295,34.777000427246094
1901842,-5.31027,63.30072,,117,1582.0,3.5910000801086426,34.776798248291016
1901842,-5.31027,63.30072,,117,1584.0,3.5869998931884766,34.776798248291016
1901842,-5.31027,63.30072,,117,1586.0400390625,3.5810000896453857,34.77640151977539
1901842,-5.31027,63.30072,,117,1588.0400390625,3.565999984741211,34.77619934082031
1901842,-5.31027,63.30072,,117,1590.0,3.555999994277954,34.77619934082031
1901842,-5.31027,63.30072,,117,1591.9599609375,3.549999952316284,34.7765998840332
1901842,-5.31027,63.30072,,117,1594.0,3.5420000553131104,34.777400970458984
1901842,-5.31027,63.30072,,117,1596.0400390625,3.5380001068115234,34.777801513671875
1901842,-5.31027,63.30072,,117,1598.0,3.5339999198913574,34.77799987792969
1901842,-5.31027,63.30072,,117,1599.9599609375,3.5269999504089355,34.777801513671875
1901842,-5.31027,63.30072,,117,1601.9599609375,3.5239999294281006,34.777400970458984
1901842,-5.31027,63.30072,,117,1603.9599609375,3.5220000743865967,34.777198791503906
1901842,-5.31027,63.30072,,117,1606.0,3.5169999599456787,34.776798248291016
1901842,-5.31027,63.30072,,117,1608.0,3.510999917984009,34.7765998840332
1901842,-5.31027,63.30072,,117,1610.0,3.503000020980835,34.77640151977539
1901842,-5.31027,63.30072,,117,1612.0,3.497999906539917,34.77619934082031
1901842,-5.31027,63.30072,,117,1614.0,3.492000102996826,34.77640151977539
1901842,-5.31027,63.30072,,117,1616.0,3.490000009536743,34.77640151977539
1901842,-5.31027,63.30072,,117,1618.0,3.4769999980926514,34.77640151977539
1901842,-5.31027,63.30072,,117,1619.9599609375,3.4639999866485596,34.77640151977539
1901842,-5.31027,63.30072,,117,1621.9599609375,3.4579999446868896,34.777000427246094
1901842,-5.31027,63.30072,,117,1623.9599609375,3.4560000896453857,34.777000427246094
1901842,-5.31027,63.30072,,117,1626.0400390625,3.4549999237060547,34.776798248291016
1901842,-5.31027,63.30072,,117,1628.0400390625,3.453000068664551,34.7765998840332
1901842,-5.31027,63.30072,,117,1630.0400390625,3.450000047683716,34.77619934082031
1901842,-5.31027,63.30072,,117,1632.0,3.444999933242798,34.77560043334961
1901842,-5.31027,63.30072,,117,1633.9599609375,3.441999912261963,34.77519989013672
1901842,-5.31027,63.30072,,117,1636.0,3.437000036239624,34.77479934692383
1901842,-5.31027,63.30072,,117,1638.0,3.427000045776367,34.77439880371094
1901842,-5.31027,63.30072,,117,1639.9599609375,3.4200000762939453,34.773399353027344
1901842,-5.31027,63.30072,,117,1642.0,3.4189999103546143,34.77320098876953
1901842,-5.31027,63.30072,,117,1644.0400390625,3.4159998893737793,34.77280044555664
1901842,-5.31027,63.30072,,117,1646.0,3.4079999923706055,34.77299880981445
1901842,-5.31027,63.30072,,117,1648.0,3.3989999294281006,34.77320098876953
1901842,-5.31027,63.30072,,117,1650.0,3.3940000534057617,34.77299880981445
1901842,-5.31027,63.30072,,117,1651.9599609375,3.381999969482422,34.77299880981445
1901842,-5.31027,63.30072,,117,1654.0,3.372999906539917,34.77299880981445
1901842,-5.31027,63.30072,,117,1656.0,3.368000030517578,34.77320098876953
1901842,-5.31027,63.30072,,117,1658.0,3.367000102996826,34.77320098876953
1901842,-5.31027,63.30072,,117,1660.0,3.365000009536743,34.77299880981445
1901842,-5.31027,63.30072,,117,1661.9599609375,3.3610000610351562,34.77320098876953
1901842,-5.31027,63.30072,,117,1664.0400390625,3.3570001125335693,34.77320098876953
1901842,-5.31027,63.30072,,117,1666.0,3.3540000915527344,34.77320098876953
1901842,-5.31027,63.30072,,117,1668.0,3.3510000705718994,34.77320098876953
1901842,-5.31027,63.30072,,117,1670.0,3.3499999046325684,34.77320098876953
1901842,-5.31027,63.30072,,117,1671.9599609375,3.3499999046325684,34.77299880981445
1901842,-5.31027,63.30072,,117,1673.9599609375,3.3480000495910645,34.77280044555664
1901842,-5.31027,63.30072,,117,1676.0,3.3459999561309814,34.77259826660156
1901842,-5.31027,63.30072,,117,1677.9599609375,3.3420000076293945,34.77220153808594
1901842,-5.31027,63.30072,,117,1679.9599609375,3.3380000591278076,34.77220153808594
1901842,-5.31027,63.30072,,117,1681.9599609375,3.3350000381469727,34.77159881591797
1901842,-5.31027,63.30072,,117,1684.0,3.328000068664551,34.770999908447266
1901842,-5.31027,63.30072,,117,1686.0,3.322999954223633,34.77040100097656
1901842,-5.31027,63.30072,,117,1687.9599609375,3.312000036239624,34.769798278808594
1901842,-5.31027,63.30072,,117,1690.0,3.2950000762939453,34.768798828125
1901842,-5.31027,63.30072,,117,1691.9599609375,3.2899999618530273,34.76860046386719
1901842,-5.31027,63.30072,,117,1693.9599609375,3.2909998893737793,34.76919937133789
1901842,-5.31027,63.30072,,117,1696.0,3.2880001068115234,34.769798278808594
1901842,-5.31027,63.30072,,117,1698.0799560546875,3.2699999809265137,34.768798828125
1901842,-5.31027,63.30072,,117,1700.0799560546875,3.2639999389648438,34.768798828125
1901842,-5.31027,63.30072,,117,1702.0,3.260999917984009,34.76860046386719
1901842,-5.31027,63.30072,,117,1703.9599609375,3.259000062942505,34.76839828491211
1901842,-5.31027,63.30072,,117,1706.0,3.255000114440918,34.76900100708008
1901842,-5.31027,63.30072,,117,1707.9599609375,3.246999979019165,34.76919937133789
1901842,-5.31027,63.30072,,117,1710.0,3.2230000495910645,34.76860046386719
1901842,-5.31027,63.30072,,117,1712.0,3.2209999561309814,34.768798828125
1901842,-5.31027,63.30072,,117,1713.9599609375,3.2230000495910645,34.76940155029297
1901842,-5.31027,63.30072,,117,1715.9599609375,3.2239999771118164,34.76959991455078
1901842,-5.31027,63.30072,,117,1717.9599609375,3.2269999980926514,34.77000045776367
1901842,-5.31027,63.30072,,117,1719.9599609375,3.2279999256134033,34.77080154418945
1901842,-5.31027,63.30072,,117,1722.0,3.2219998836517334,34.77159881591797
1901842,-5.31027,63.30072,,117,1724.0400390625,3.2179999351501465,34.77220153808594
1901842,-5.31027,63.30072,,117,1725.9599609375,3.2149999141693115,34.77180099487305
1901842,-5.31027,63.30072,,117,1728.0,3.2090001106262207,34.77159881591797
1901842,-5.31027,63.30072,,117,1730.0,3.203000068664551,34.77119827270508
1901842,-5.31027,63.30072,,117,1732.0,3.191999912261963,34.770198822021484
1901842,-5.31027,63.30072,,117,1734.0,3.1740000247955322,34.76919937133789
1901842,-5.31027,63.30072,,117,1735.9599609375,3.1619999408721924,34.76940155029297
1901842,-5.31027,63.30072,,117,1738.0,3.1459999084472656,34.76919937133789
1901842,-5.31027,63.30072,,117,1740.0400390625,3.135999917984009,34.76919937133789
1901842,-5.31027,63.30072,,117,1742.0,3.134000062942505,34.76919937133789
1901842,-5.31027,63.30072,,117,1744.0,3.128999948501587,34.76900100708008
1901842,-5.31027,63.30072,,117,1745.9599609375,3.121999979019165,34.76900100708008
1901842,-5.31027,63.30072,,117,1747.9200439453125,3.119999885559082,34.769798278808594
1901842,-5.31027,63.30072,,117,1750.0,3.119999885559082,34.770599365234375
1901842,-5.31027,63.30072,,117,1752.0,3.111999988555908,34.770999908447266
1901842,-5.31027,63.30072,,117,1754.0400390625,3.1040000915527344,34.770999908447266
1901842,-5.31027,63.30072,,117,1756.0400390625,3.0989999771118164,34.77080154418945
1901842,-5.31027,63.30072,,117,1758.0400390625,3.0950000286102295,34.77080154418945
1901842,-5.31027,63.30072,,117,1760.0,3.0929999351501465,34.770599365234375
1901842,-5.31027,63.30072,,117,1762.0,3.0899999141693115,34.770599365234375
1901842,-5.31027,63.30072,,117,1763.9599609375,3.0850000381469727,34.77040100097656
1901842,-5.31027,63.30072,,117,1765.9599609375,3.0759999752044678,34.770599365234375
1901842,-5.31027,63.30072,,117,1767.9599609375,3.068000078201294,34.77080154418945
1901842,-5.31027,63.30072,,117,1770.0,3.065000057220459,34.77080154418945
1901842,-5.31027,63.30072,,117,1772.0400390625,3.059999942779541,34.77080154418945
1901842,-5.31027,63.30072,,117,1774.0400390625,3.055999994277954,34.770599365234375
1901842,-5.31027,63.30072,,117,1776.0400390625,3.052000045776367,34.77040100097656
1901842,-5.31027,63.30072,,117,1778.0,3.049999952316284,34.77040100097656
1901842,-5.31027,63.30072,,117,1779.9599609375,3.0480000972747803,34.770198822021484
1901842,-5.31027,63.30072,,117,1781.9200439453125,3.0429999828338623,34.770198822021484
1901842,-5.31027,63.30072,,117,1783.9599609375,3.0369999408721924,34.770198822021484
1901842,-5.31027,63.30072,,117,1786.0,3.0269999504089355,34.77000045776367
1901842,-5.31027,63.30072,,117,1787.9599609375,3.0179998874664307,34.77000045776367
1901842,-5.31027,63.30072,,117,1789.9599609375,3.0139999389648438,34.769798278808594
1901842,-5.31027,63.30072,,117,1792.0400390625,3.01200008392334,34.769798278808594
1901842,-5.31027,63.30072,,117,1794.0,3.009000062942505,34.76959991455078
1901842,-5.31027,63.30072,,117,1795.9599609375,3.00600004196167,34.76940155029297
1901842,-5.31027,63.30072,,117,1797.9599609375,3.003000020980835,34.76940155029297
1901842,-5.31027,63.30072,,117,1799.9599609375,3.002000093460083,34.76940155029297
1901842,-5.31027,63.30072,,117,1802.0,3.0,34.76919937133789
1901842,-5.31027,63.30072,,117,1804.0400390625,3.0,34.76900100708008
1901842,-5.31027,63.30072,,117,1806.0,2.990999937057495,34.768798828125
1901842,-5.31027,63.30072,,117,1808.0,2.9809999465942383,34.76860046386719
1901842,-5.31027,63.30072,,117,1810.0,2.9760000705718994,34.76839828491211
1901842,-5.31027,63.30072,,117,1812.0400390625,2.9730000495910645,34.7681999206543
1901842,-5.31027,63.30072,,117,1814.0,2.9660000801086426,34.768001556396484
1901842,-5.31027,63.30072,,117,1816.0,2.9590001106262207,34.767601013183594
1901842,-5.31027,63.30072,,117,1818.0,2.9570000171661377,34.7672004699707
1901842,-5.31027,63.30072,,117,1820.0,2.9489998817443848,34.76679992675781
1901842,-5.31027,63.30072,,117,1822.0400390625,2.943000078201294,34.76620101928711
1901842,-5.31027,63.30072,,117,1824.0,2.921999931335449,34.76580047607422
1901842,-5.31027,63.30072,,117,1826.0,2.9119999408721924,34.76539993286133
1901842,-5.31027,63.30072,,117,1828.0,2.9030001163482666,34.76539993286133
1901842,-5.31027,63.30072,,117,1830.0,2.8970000743865967,34.765201568603516
1901842,-5.31027,63.30072,,117,1832.0,2.8910000324249268,34.76539993286133
1901842,-5.31027,63.30072,,117,1834.0,2.888000011444092,34.76539993286133
1901842,-5.31027,63.30072,,117,1836.0,2.885999917984009,34.76539993286133
1901842,-5.31027,63.30072,,117,1837.9599609375,2.882999897003174,34.76539993286133
1901842,-5.31027,63.30072,,117,1839.9599609375,2.878000020980835,34.76539993286133
1901842,-5.31027,63.30072,,117,1841.9599609375,2.871000051498413,34.76539993286133
1901842,-5.31027,63.30072,,117,1844.0,2.86899995803833,34.765201568603516
1901842,-5.31027,63.30072,,117,1846.0,2.864000082015991,34.76499938964844
1901842,-5.31027,63.30072,,117,1848.0,2.8519999980926514,34.764801025390625
1901842,-5.31027,63.30072,,117,1850.0400390625,2.8459999561309814,34.764400482177734
1901842,-5.31027,63.30072,,117,1851.9599609375,2.8429999351501465,34.764400482177734
1901842,-5.31027,63.30072,,117,1854.0,2.8429999351501465,34.764400482177734
1901842,-5.31027,63.30072,,117,1856.0,2.8389999866485596,34.76499938964844
1901842,-5.31027,63.30072,,117,1858.0,2.8359999656677246,34.764801025390625
1901842,-5.31027,63.30072,,117,1860.0400390625,2.828000068664551,34.764198303222656
1901842,-5.31027,63.30072,,117,1861.9599609375,2.821000099182129,34.76359939575195
1901842,-5.31027,63.30072,,117,1864.0,2.815000057220459,34.76340103149414
1901842,-5.31027,63.30072,,117,1866.0799560546875,2.809000015258789,34.76300048828125
1901842,-5.31027,63.30072,,117,1868.0,2.803999900817871,34.76279830932617
1901842,-5.31027,63.30072,,117,1869.9599609375,2.803999900817871,34.76300048828125
1901842,-5.31027,63.30072,,117,1872.0400390625,2.803999900817871,34.76300048828125
1901842,-5.31027,63.30072,,117,1874.0400390625,2.805000066757202,34.76319885253906
1901842,-5.31027,63.30072,,117,1875.9599609375,2.805000066757202,34.76380157470703
1901842,-5.31027,63.30072,,117,1877.9599609375,2.806999921798706,34.76459884643555
1901842,-5.31027,63.30072,,117,1879.9599609375,2.806999921798706,34.764801025390625
1901842,-5.31027,63.30072,,117,1882.0,2.806999921798706,34.764801025390625
1901842,-5.31027,63.30072,,117,1884.0,2.805999994277954,34.76459884643555
1901842,-5.31027,63.30072,,117,1885.9599609375,2.802999973297119,34.76459884643555
1901842,-5.31027,63.30072,,117,1887.9599609375,2.799999952316284,34.764400482177734
1901842,-5.31027,63.30072,,117,1890.0400390625,2.7990000247955322,34.764198303222656
1901842,-5.31027,63.30072,,117,1892.0400390625,2.796999931335449,34.764198303222656
1901842,-5.31027,63.30072,,117,1894.0400390625,2.7950000762939453,34.763999938964844
1901842,-5.31027,63.30072,,117,1896.0,2.7950000762939453,34.76380157470703
1901842,-5.31027,63.30072,,117,1898.0,2.7950000762939453,34.763999938964844
1901842,-5.31027,63.30072,,117,1900.0400390625,2.796999931335449,34.764198303222656
1901842,-5.31027,63.30072,,117,1902.0400390625,2.7929999828338623,34.764400482177734
1901842,-5.31027,63.30072,,117,1904.0,2.7799999713897705,34.76319885253906
1901842,-5.31027,63.30072,,117,1906.0,2.7799999713897705,34.76319885253906
1901842,-5.31027,63.30072,,117,1908.0,2.7809998989105225,34.76340103149414
1901842,-5.31027,63.30072,,117,1909.9599609375,2.7799999713897705,34.763999938964844
1901842,-5.31027,63.30072,,117,1911.9200439453125,2.7790000438690186,34.76380157470703
1901842,-5.31027,63.30072,,117,1914.0,2.7769999504089355,34.76340103149414
1901842,-5.31027,63.30072,,117,1916.0400390625,2.7679998874664307,34.76259994506836
1901842,-5.31027,63.30072,,117,1918.0,2.7639999389648438,34.76240158081055
1901842,-5.31027,63.30072,,117,1919.9599609375,2.759999990463257,34.76240158081055
1901842,-5.31027,63.30072,,117,1921.9599609375,2.753999948501587,34.76219940185547
1901842,-5.31027,63.30072,,117,1924.0,2.750999927520752,34.762001037597656
1901842,-5.31027,63.30072,,117,1926.0,2.749000072479248,34.761600494384766
1901842,-5.31027,63.30072,,117,1927.9599609375,2.747999906539917,34.76139831542969
1901842,-5.31027,63.30072,,117,1930.0,2.743000030517578,34.76100158691406
1901842,-5.31027,63.30072,,117,1932.0400390625,2.7360000610351562,34.76100158691406
1901842,-5.31027,63.30072,,117,1934.0,2.7290000915527344,34.76060104370117
1901842,-5.31027,63.30072,,117,1936.0,2.7249999046325684,34.760398864746094
1901842,-5.31027,63.30072,,117,1938.0400390625,2.7209999561309814,34.76060104370117
1901842,-5.31027,63.30072,,117,1940.0400390625,2.7179999351501465,34.760799407958984
1901842,-5.31027,63.30072,,117,1942.0,2.7179999351501465,34.760799407958984
1901842,-5.31027,63.30072,,117,1944.0,2.7149999141693115,34.76060104370117
1901842,-5.31027,63.30072,,117,1945.9599609375,2.7100000381469727,34.7599983215332
1901842,-5.31027,63.30072,,117,1948.0,2.7079999446868896,34.7599983215332
1901842,-5.31027,63.30072,,117,1950.0,2.7039999961853027,34.75960159301758
1901842,-5.31027,63.30072,,117,1951.9599609375,2.6989998817443848,34.7593994140625
1901842,-5.31027,63.30072,,117,1954.0,2.696000099182129,34.75920104980469
1901842,-5.31027,63.30072,,117,1956.0799560546875,2.694000005722046,34.75899887084961
1901842,-5.31027,63.30072,,117,1958.0,2.690999984741211,34.75899887084961
1901842,-5.31027,63.30072,,117,1960.0,2.687999963760376,34.75899887084961
1901842,-5.31027,63.30072,,117,1961.9599609375,2.687000036239624,34.75920104980469
1901842,-5.31027,63.30072,,117,1964.0,2.686000108718872,34.75920104980469
1901842,-5.31027,63.30072,,117,1966.0400390625,2.686000108718872,34.7593994140625
1901842,-5.31027,63.30072,,117,1968.0,2.687000036239624,34.7599983215332
1901842,-5.31027,63.30072,,117,1970.0,2.687000036239624,34.76020050048828
1901842,-5.31027,63.30072,,117,1971.9599609375,2.686000108718872,34.76020050048828
1901842,-5.31027,63.30072,,117,1973.9599609375,2.684999942779541,34.76020050048828
1901842,-5.31027,63.30072,,117,1975.9599609375,2.684000015258789,34.7599983215332
1901842,-5.31027,63.30072,,117,1978.0,2.684000015258789,34.76020050048828
1901842,-5.31027,63.30072,,117,1980.0400390625,2.684000015258789,34.76020050048828
1901842,-5.31027,63.30072,,117,1982.0799560546875,2.681999921798706,34.7599983215332
1901842,-5.31027,63.30072,,117,1984.0400390625,2.678999900817871,34.75979995727539
1901842,-5.31027,63.30072,,117,1985.9599609375,2.6740000247955322,34.75960159301758
1901842,-5.31027,63.30072,,117,1988.0,2.6670000553131104,34.75920104980469
1901842,-5.31027,63.30072,,117,1990.0400390625,2.6640000343322754,34.75899887084961
1901842,-5.31027,63.30072,,117,1992.0,2.6579999923706055,34.7588005065918
1901842,-5.31027,63.30072,,117,1993.9599609375,2.6480000019073486,34.75859832763672
1901842,-5.31027,63.30072,,117,1995.9200439453125,2.6389999389648438,34.758201599121094
1901842,-5.31027,63.30072,,117,0.5199999809265137,29.329999923706055,34.39179992675781
1901842,-5.31027,63.30072,,117,0.5600000023841858,29.33099937438965,34.39179992675781
1901842,-5.31027,63.30072,,117,0.8799999952316284,29.33099937438965,34.39080047607422
1901842,-5.31027,63.30072,,117,1.159999966621399,29.334999084472656,34.39080047607422
1901842,-5.31027,63.30072,,117,1.559999942779541,29.336000442504883,34.3916015625
1901842,-5.31027,63.30072,,117,1.9199999570846558,29.34000015258789,34.390201568603516
1901842,-5.31027,63.30072,,117,2.2799999713897705,29.340999603271484,34.390201568603516
1901842,-5.31027,63.30072,,117,2.680000066757202,29.33799934387207,34.390201568603516
1901842,-5.31027,63.30072,,117,2.9600000381469727,29.33799934387207,34.38999938964844
1901842,-5.31027,63.30072,,117,3.2799999713897705,29.33099937438965,34.39139938354492
1901842,-5.31027,63.30072,,117,3.5999999046325684,29.301000595092773,34.39500045776367
1901842,-5.31027,63.30072,,117,3.9600000381469727,29.297000885009766,34.39580154418945
1901842,-5.31027,63.30072,,117,4.28000020980835,29.295000076293945,34.392799377441406
1901842,-5.31027,63.30072,,117,4.679999828338623,29.284000396728516,34.39799880981445
1901842,-5.31027,63.30072,,117,5.039999961853027,29.232999801635742,34.414398193359375
1901842,-5.31027,63.30072,,117,5.400000095367432,29.202999114990234,34.41019821166992
1901842,-5.31027,63.30072,,117,5.800000190734863,29.17300033569336,34.414798736572266
1901842,-5.31027,63.30072,,117,6.159999847412109,29.148000717163086,34.41419982910156
1901842,-5.31027,63.30072,,117,6.519999980926514,29.14299964904785,34.414798736572266
1901842,-5.31027,63.30072,,117,6.840000152587891,29.139999389648438,34.41640090942383
1901842,-5.31027,63.30072,,117,7.239999771118164,29.13800048828125,34.415199279785156
1901842,-5.31027,63.30072,,117,7.639999866485596,29.136999130249023,34.415199279785156
1901842,-5.31027,63.30072,,117,8.0,29.135000228881836,34.415199279785156
1901842,-5.31027,63.30072,,117,8.399999618530273,29.135000228881836,34.41600036621094
1901842,-5.31027,63.30072,,117,8.800000190734863,29.134000778198242,34.41619873046875
1901842,-5.31027,63.30072,,117,9.15999984741211,29.1299991607666,34.417598724365234
1901842,-5.31027,63.30072,,117,9.5600004196167,29.128999710083008,34.417198181152344
1901842,-5.31027,63.30072,,117,9.920000076293945,29.12700080871582,34.41699981689453
1901842,-5.31027,63.30072,,117,10.279999732971191,29.124000549316406,34.41740036010742
1901842,-5.31027,63.30072,,117,10.600000381469727,29.121999740600586,34.417198181152344
1901842,-5.31027,63.30072,,117,10.960000038146973,29.121000289916992,34.41600036621094
1901842,-5.31027,63.30072,,117,11.359999656677246,29.121000289916992,34.41680145263672
1901842,-5.31027,63.30072,,117,11.720000267028809,29.121000289916992,34.41699981689453
1901842,-5.31027,63.30072,,117,12.079999923706055,29.121000289916992,34.41699981689453
1901842,-5.31027,63.30072,,117,12.479999542236328,29.121000289916992,34.4182014465332
1901842,-5.31027,63.30072,,117,12.880000114440918,29.118999481201172,34.41780090332031
1901842,-5.31027,63.30072,,117,13.239999771118164,29.115999221801758,34.417999267578125
1901842,-5.31027,63.30072,,117,13.600000381469727,29.115999221801758,34.417598724365234
1901842,-5.31027,63.30072,,117,13.960000038146973,29.114999771118164,34.41859817504883
1901842,-5.31027,63.30072,,117,14.359999656677246,29.11400032043457,34.417999267578125
1901842,-5.31027,63.30072,,117,14.720000267028809,29.113000869750977,34.417598724365234
1901842,-5.31027,63.30072,,117,15.079999923706055,29.11199951171875,34.41780090332031
1901842,-5.31027,63.30072,,117,15.479999542236328,29.108999252319336,34.41740036010742
1901842,-5.31027,63.30072,,117,15.880000114440918,29.106000900268555,34.41640090942383
1901842,-5.31027,63.30072,,117,16.239999771118164,29.104999542236328,34.415401458740234
1901842,-5.31027,63.30072,,117,16.559999465942383,29.104999542236328,34.41659927368164
1901842,-5.31027,63.30072,,117,16.920000076293945,29.106000900268555,34.41699981689453
1901842,-5.31027,63.30072,,117,17.280000686645508,29.106000900268555,34.4182014465332
1901842,-5.31027,63.30072,,117,17.639999389648438,29.104999542236328,34.41780090332031
1901842,-5.31027,63.30072,,117,18.0,29.104999542236328,34.417598724365234
1901842,-5.31027,63.30072,,117,18.399999618530273,29.104999542236328,34.4182014465332
1901842,-5.31027,63.30072,,117,18.760000228881836,29.104999542236328,34.41740036010742
1901842,-5.31027,63.30072,,117,19.1200008392334,29.104999542236328,34.41780090332031
1901842,-5.31027,63.30072,,117,19.479999542236328,29.104999542236328,34.4182014465332
1901842,-5.31027,63.30072,,117,19.799999237060547,29.10300064086914,34.4192008972168
1901842,-5.31027,63.30072,,117,20.15999984741211,29.104000091552734,34.4197998046875
1901842,-5.31027,63.30072,,117,20.520000457763672,29.104999542236328,34.41899871826172
1901842,-5.31027,63.30072,,117,20.920000076293945,29.10700035095215,34.4203987121582
1901842,-5.31027,63.30072,,117,21.280000686645508,29.106000900268555,34.42100143432617
1901842,-5.31027,63.30072,,117,21.639999389648438,29.104999542236328,34.42100143432617
1901842,-5.31027,63.30072,,117,22.040000915527344,29.104000091552734,34.4213981628418
1901842,-5.31027,63.30072,,117,22.360000610351562,29.10300064086914,34.421199798583984
